-1.28010571003,36.7690569162
-1.28009498119,36.7691159248
-1.27857685089,36.770054698
-1.27791166306,36.7704194784
-1.27633452415,36.7713528872
-1.2754547596,36.7720663548
-1.27486467361,36.7725384235
-1.27284228802,36.7742174864
-1.27224683762,36.7746251822
-1.27160847187,36.7749041319
-1.27121686935,36.7750167847
-1.27103984356,36.7751508951
-1.2712597847,36.7771303654
-1.27173185349,36.7787504196
-1.27059459686,36.7793941498
-1.269973,36.780338
-1.26964509487,36.7804884911
-1.26928567886,36.7806172371
-1.268513,36.780563
-1.268513,36.780563
-1.268196702,36.7813307047
-1.26788556576,36.7818027735
-1.26767098904,36.782194376
-1.26752614975,36.7826288939
-1.26755833626,36.7831814289
-1.26780509949,36.7838090658
-1.26823961735,36.7850536108
-1.268376,36.785522
-1.26840591431,36.7857456207
-1.268548,36.786499
-1.26909792423,36.78837955
-1.26915693283,36.7887121439
-1.26924276352,36.7897689342
-1.269296,36.790886
-1.26958,36.791908
-1.26963436604,36.7934381962
-1.26971483231,36.7940014601
-1.269854,36.794849
-1.26986503601,36.795412302
-1.269874,36.796211
-1.26994550228,36.7969411612
-1.27007424831,36.798389554
-1.270111,36.798878
-1.270172,36.799114
-1.27026736736,36.7992854118
-1.270604,36.799927
-1.27117395401,36.8007338047
-1.27168893814,36.8014794588
-1.272141,36.802254
-1.272267,36.802521
-1.2723955,36.802948
-1.27254188061,36.8034374714
-1.27252042294,36.8036788702
-1.271824,36.805252
-1.27171039581,36.8055027723
-1.27123296261,36.8062001467
-1.27119004726,36.8064844608
-1.27098083496,36.8070209026
-1.270814538,36.8072086573
-1.27047657967,36.8069350719
-1.26910328865,36.8057870865
-1.26885652542,36.8055671453
-1.268739,36.805553
-1.268653,36.805561
-1.268614,36.805618
-1.268652,36.805828
-1.27014398575,36.8071067333
-1.272415,36.809128
-1.272893,36.809715
-1.27372741699,36.811119318
-1.27425849438,36.8119186163
-1.274977,36.812607
-1.2758,36.813183
-1.2758,36.813183
-1.27633452415,36.8135011196
-1.27734303474,36.8138766289
-1.27805650234,36.8140482903
-1.279284,36.814152
-1.280059,36.814365
-1.28124,36.814854
-1.28153800964,36.8150568008
-1.28158092499,36.8152070045
-1.2810498476,36.8162745237
-1.280687,36.817047
-1.280079,36.818184
-1.280079,36.818184
-1.27988040447,36.8186402321
-1.279967,36.819092
-1.27994,36.819355
-1.279254,36.820496
-1.279096,36.820644
-1.279096,36.820644
-1.27889,36.820541
-1.278579,36.820492
-1.27837836742,36.8205016851
-1.278187,36.82056
-1.27800822258,36.8206572533
-1.27786874771,36.8208181858
-1.27778291702,36.8211025
-1.2777775526,36.8213278055
-1.27789020538,36.8216174841
-1.27806723118,36.8218427896
-1.27833,36.822002
-1.27851247787,36.822052002
-1.278686,36.822044
-1.27892553806,36.8219929934
-1.279166,36.821861
-1.279634,36.821453
-1.279783,36.821423
-1.28003,36.821487
-1.28029346466,36.8216121197
-1.280489,36.821831
-1.280906,36.822269
-1.28109276295,36.8226313591
-1.28124296665,36.8228727579
-1.28139317036,36.8229478598
-1.28162384033,36.8229210377
-1.28181695938,36.8229317665
-1.281915,36.823063
-1.28318488598,36.8246054649
-1.2826269865,36.8250507116
-1.28258407116,36.8250077963
