-1.26207590103,36.8793439865
-1.2621563673,36.879376173
-1.26232802868,36.8796604872
-1.26208662987,36.8819028139
-1.261816,36.884445
-1.261816,36.884445
-1.2617345,36.884895
-1.261653,36.885345
-1.26105129719,36.8878144026
-1.26087427139,36.8885815144
-1.26064360142,36.8893539906
-1.26030027866,36.8902498484
-1.26010715961,36.8906414509
-1.25827789307,36.8931627274
-1.25817596912,36.8934470415
-1.25666856766,36.8980228901
-1.25643253326,36.8991011381
-1.25643789768,36.8995732069
-1.25657737255,36.9001632929
-1.25680267811,36.9008874893
-1.25709235668,36.9015365839
-1.25759661198,36.9024699926
-1.25765025616,36.9026094675
-1.25770390034,36.9027918577
-1.25767707825,36.9029635191
-1.25729620457,36.9039613008
-1.25666856766,36.9055652618
-1.2566524744,36.9057905674
-1.25662565231,36.9059675932
-1.25672221184,36.9068902731
-1.25682413578,36.9078022242
-1.25674903393,36.9079148769
-1.2565612793,36.9082742929
-1.25625014305,36.9086819887
-1.25571906567,36.9091379642
-1.25518262386,36.9096422195
-1.25471591949,36.9101625681
-1.25451743603,36.9105648994
-1.25446379185,36.9108706713
-1.25443696976,36.9114392996
-1.25458717346,36.9114822149
-1.25745713711,36.9118899107
-1.25843882561,36.9120937586
-1.25903964043,36.912227869
-1.25953316689,36.9123458862
-1.25953316689,36.9124531746
-1.25951170921,36.912560463
-1.2589430809,36.9145667553
-1.25858366489,36.9164174795
-1.25804185867,36.9195771217
-1.25739812851,36.9225382805
-1.25674903393,36.9250971079
-1.25627160072,36.9266474247
-1.25544548035,36.929050684
-1.25460863113,36.931078434
-1.25071942806,36.9394683838
-1.25046730042,36.9400155544
-1.24980211258,36.9413405657
-1.24921739101,36.9427406788
-1.24894380569,36.9437384605
-1.24878287315,36.944693327
-1.2487077713,36.9459271431
-1.24873995781,36.9472897053
-1.24900281429,36.9487971067
-1.24960899353,36.950647831
-1.25010788441,36.9516563416
-1.25071942806,36.9527560472
-1.25127196312,36.9539308548
-1.25167965889,36.9550788403
-1.25185668468,36.9555830956
-1.25308513641,36.9601428509
-1.25423848629,36.9648206234
-1.25495195389,36.9668161869
-1.25526309013,36.9675779343
-1.25575661659,36.9684255123
-1.25698506832,36.9699651003
-1.258020401,36.9709575176
-1.25899672508,36.971654892
-1.2598335743,36.9722771645
-1.26053094864,36.9730067253
-1.26111030579,36.9738167524
-1.26162528992,36.9746911526
-1.26212954521,36.9761073589
-1.26420021057,36.9832098484
-1.26531600952,36.9865357876
-1.26593291759,36.9879895449
-1.26666784286,36.9893682003
-1.26836299896,36.9922435284
-1.26921057701,36.9935524464
-1.27002060413,36.9948881865
-1.27122759819,36.9968783855
