-1.28560423851,36.8248146772
-1.28582954407,36.8243962526
-1.28583490849,36.8242514133
-1.28577589989,36.8241173029
-1.28525018692,36.8238437176
-1.28514826298,36.8240475655
-1.2849766016,36.8241602182
-1.28484249115,36.8241226673
-1.28389298916,36.8228030205
-1.28501415253,36.8205392361
-1.28619968891,36.8182164431
-1.28652155399,36.8176102638
-1.28669857979,36.8175673485
-1.28677904606,36.8174600601
-1.28679513931,36.8173420429
-1.28673613071,36.817175746
-1.28798604012,36.8146383762
-1.28841519356,36.8137854338
-1.28925740719,36.8120741844
-1.28931641579,36.811902523
-1.28943443298,36.8118596077
-1.28956854343,36.8119186163
-1.28972411156,36.8120902777
-1.28981530666,36.8123263121
-1.28983139992,36.8134099245
-1.28987967968,36.8136191368
-1.29001379013,36.8138176203
-1.29029810429,36.8141877651
-1.29065752029,36.814391613
-1.29088819027,36.8143862486
-1.2910759449,36.8143379688
-1.2913441658,36.8140697479
-1.29156947136,36.8134689331
-1.29169285297,36.8132811785
-1.2918484211,36.8131256104
-1.29200398922,36.8130236864
-1.29338800907,36.8121224642
-1.29372060299,36.8120151758
-1.2952119112,36.8122243881
-1.29534602165,36.8121600151
-1.29543185234,36.8110442162
-1.29541575909,36.8099981546
-1.29545331001,36.8097138405
-1.29554450512,36.8094134331
-1.2957161665,36.8091613054
-1.29638135433,36.8084692955
-1.29652619362,36.8082493544
-1.29703581333,36.8073427677
-1.29712164402,36.8071013689
-1.29720211029,36.8068116903
-1.29723966122,36.806538105
-1.29763126373,36.8046659231
-1.2978887558,36.8034106493
-1.29806578159,36.8031424284
-1.29822671413,36.8030136824
-1.29826426506,36.8029117584
-1.29825890064,36.8027991056
-1.29815161228,36.8026435375
-1.29809260368,36.8024396896
-1.29839301109,36.8005675077
-1.29887580872,36.798030138
-1.29932641983,36.7958843708
-1.29936933517,36.7955249548
-1.29950344563,36.7923438549
-1.29968047142,36.7881435156
-1.2997341156,36.7873388529
-1.29976093769,36.7867487669
-1.29989504814,36.7838358879
-1.29997014999,36.7820870876
-1.30005598068,36.7800539732
-1.30006670952,36.7799574137
-1.30013644695,36.7796891928
-1.30022764206,36.7795979977
-1.300252,36.779526
-1.30024909973,36.7794531584
-1.3001793623,36.7793405056
-1.30010426044,36.7790240049
-1.30035102367,36.7740619183
-1.30042612553,36.7724204063
-1.30050122738,36.7703711987
-1.30043148994,36.7692393064
-1.300402,36.768932
-1.30002915859,36.7670828104
-1.29912793636,36.7629522085
-1.29914402962,36.7624157667
-1.29922986031,36.7620617151
-1.29922986031,36.7618793249
-1.299098,36.761089
-1.29910111427,36.7608708143
-1.29913330078,36.7606991529
-1.29912257195,36.7606025934
-1.299023,36.760509
-1.298851,36.760483
-1.298851,36.760483
-1.29867732525,36.7604148388
-1.298527,36.760227
-1.29837691784,36.7594867945
-1.298032,36.757896
-1.297899,36.757477
-1.2976795435,36.7570781708
-1.297457,36.756847
-1.296741,36.756374
-1.296741,36.756374
-1.297352314,36.7549109459
-1.29789412022,36.753526926
-1.29837691784,36.7523306608
-1.298647,36.751644
-1.298647,36.751644
-1.298109,36.751453
-1.29781365395,36.751306057
-1.29769027233,36.7511987686
-1.297651,36.750957
-1.297566,36.750118
-1.297487,36.750053
-1.29720211029,36.7500025034
-1.29698753357,36.7499488592
-1.29688024521,36.7498469353
-1.29674077034,36.74934268
-1.29650473595,36.7492085695
-1.29613995552,36.7491173744
-1.29596292973,36.7491388321
-1.295539,36.749142
-1.29524946213,36.7489510775
-1.29510998726,36.748688221
-1.29495978355,36.7482000589
-1.29480957985,36.7477548122
-1.2947934866,36.7475295067
-1.29483640194,36.7473042011
-1.295285,36.745579
-1.295106,36.744785
-1.295106,36.744785
-1.29445552826,36.7449814081
-1.29419267178,36.7450082302
-1.29377961159,36.7447239161
-1.29416048527,36.7442572117
-1.29442334175,36.7437583208
-1.29447698593,36.7435759306
-1.29464328289,36.7429214716
-1.29499197006,36.741912961
-1.29519045353,36.7411673069
-1.29513680935,36.7406415939
-1.29498124123,36.7402768135
-1.29468083382,36.7399656773
-1.29438042641,36.7398530245
-1.29376888275,36.7398315668
-1.29376888275,36.7395311594
-1.2937527895,36.7393273115
-1.29281401634,36.7374873161
-1.29271745682,36.7362213135
-1.29263162613,36.7355132103
-1.29255652428,36.7352128029
-1.292339,36.734814
-1.29168212414,36.7341506481
-1.291434,36.73391
-1.291246,36.733654
-1.2910759449,36.7331421375
-1.290761,36.732235
-1.2905985117,36.7306530476
-1.29053413868,36.7302829027
-1.29043757915,36.7298161983
-1.29044294357,36.7293441296
-1.29051804543,36.7289847136
